C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_45_062.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_45_062.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_45_062.jpg,-0.4,0,0,11.68687
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_45_142.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_45_142.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_45_142.jpg,0,0,0,11.50846
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_45_223.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_45_223.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_45_223.jpg,0,0,0,11.21925
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_45_304.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_45_304.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_45_304.jpg,0,0,0,11.17242
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_45_360.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_45_360.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_45_360.jpg,0,0,0,11.08252
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_45_452.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_45_452.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_45_452.jpg,0,0,0,10.99344
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_45_535.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_45_535.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_45_535.jpg,0,0,0,10.8831
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_45_625.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_45_625.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_45_625.jpg,0,0.2708241,0,11.03508
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_45_718.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_45_718.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_45_718.jpg,-0.25,0.5514555,0,11.74375
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_45_829.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_45_829.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_45_829.jpg,0,0.8070138,0,11.88567
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_45_910.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_45_910.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_45_910.jpg,0,1,0,12.98086
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_45_998.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_45_998.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_45_998.jpg,0,1,0,13.77847
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_46_077.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_46_077.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_46_077.jpg,0,1,0,14.69242
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_46_123.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_46_123.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_46_123.jpg,0,1,0,15.45006
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_46_210.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_46_210.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_46_210.jpg,0,1,0,16.32075
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_46_294.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_46_294.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_46_294.jpg,0,1,0,17.18376
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_46_374.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_46_374.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_46_374.jpg,0,1,0,18.03478
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_46_459.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_46_459.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_46_459.jpg,0,1,0,19.22795
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_46_540.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_46_540.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_46_540.jpg,-0.2,1,0,20.01299
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_46_620.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_46_620.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_46_620.jpg,-0.4,1,0,20.7366
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_46_703.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_46_703.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_46_703.jpg,0,0.7517935,0,21.29736
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_46_780.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_46_780.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_46_780.jpg,0,0.5235418,0,21.64639
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_46_868.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_46_868.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_46_868.jpg,0,0.2581525,0,21.73693
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_46_950.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_46_950.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_46_950.jpg,0,0.009971514,0,21.58274
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_47_028.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_47_028.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_47_028.jpg,0,0,0,21.39343
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_47_110.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_47_110.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_47_110.jpg,0,0,0,21.17097
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_47_192.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_47_192.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_47_192.jpg,0,0,0,20.93781
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_47_277.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_47_277.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_47_277.jpg,0,0,0,21.01666
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_47_355.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_47_355.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_47_355.jpg,0,0,0,20.85151
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_47_437.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_47_437.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_47_437.jpg,-0.2,0,0,20.67022
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_47_515.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_47_515.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_47_515.jpg,-0.4,0,0,20.42282
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_47_593.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_47_593.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_47_593.jpg,0,0,0,19.97113
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_47_678.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_47_678.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_47_678.jpg,0,0,0,20.09993
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_47_757.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_47_757.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_47_757.jpg,0,0,0,19.94454
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_47_840.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_47_840.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_47_840.jpg,0,0,0,19.7918
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_47_918.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_47_918.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_47_918.jpg,0,0,0,19.64202
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_47_994.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_47_994.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_47_994.jpg,0,0,0,19.12189
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_48_084.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_48_084.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_48_084.jpg,0,0,0,19.34984
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_48_165.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_48_165.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_48_165.jpg,-0.2,0,0,19.18162
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_48_244.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_48_244.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_48_244.jpg,-0.4,0,0,18.95413
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_48_323.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_48_323.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_48_323.jpg,0,0,0,18.81152
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_48_400.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_48_400.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_48_400.jpg,0,0,0,18.65943
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_48_480.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_48_480.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_48_480.jpg,-0.2,0,0,18.4976
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_48_560.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_48_560.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_48_560.jpg,-0.4,0,0,18.2804
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_48_638.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_48_638.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_48_638.jpg,0,0,0,18.14273
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_48_724.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_48_724.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_48_724.jpg,0,0,0,17.99475
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_48_796.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_48_796.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_48_796.jpg,0,0,0,17.85017
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_48_867.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_48_867.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_48_867.jpg,0,0,0,17.21711
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_48_940.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_48_940.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_48_940.jpg,0,0,0,17.07321
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_49_015.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_49_015.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_49_015.jpg,0,0,0,16.93087
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_49_088.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_49_088.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_49_088.jpg,-0.15,0,0,17.34923
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_49_157.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_49_157.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_49_157.jpg,-0.35,0,0,17.15147
C:\Users\This PC\Desktop\Behavioural_Clone\IMG\center_2019_07_27_22_57_49_229.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\left_2019_07_27_22_57_49_229.jpg,C:\Users\This PC\Desktop\Behavioural_Clone\IMG\right_2019_07_27_22_57_49_229.jpg,0,0,0,16.52088
